tempo,estrelas,avaliacao,Local Guide,Avaliacoes,Classificacoes,Fotos,Videos,Legendas,Respostas,Edicoes,Informadas como Incorretas,Lugares Adicionadas,Estradas Adicionadas,Informacoes Verificadas,P/R,Previsao_Fraude_RF
330,5,mcdonalds sempre experiência parte nunca mesma coisa sempre trás sensação nova boa recordação cria nova lembrança triste alegra sentes sozinho faz companhia divide sorrisos reparte opiniões faz novas amizades acaba briga une casal kkkkk contar lanches molhos sabores maravilhosos todos lanche favorito história contar lembrança compartilhar contar alegria euforia crianças ficam escolher lanches brinquedos delícia fazer criança pequena grande feliz viva mc momentos,,54,12,705,25,1,1833,1,0,0,0,3,15,0
330,4,null,,10,6,6,0,0,70,0,0,0,0,0,1,0
330,5,null,,0,12,6,0,0,87,0,0,0,0,0,0,0
365,5,adorooo,,47,5,10,3,0,36,0,0,0,0,6,4,0
365,5,null,,0,23,0,0,0,143,0,0,0,0,0,0,1
365,5,null,,8,63,0,0,0,165,0,0,1,0,0,1,0
365,5,null,,15,7,8,0,2,41,3,0,1,0,0,0,0
365,5,lugar ótimo,,1,3,0,0,0,7,0,0,0,0,0,0,1
365,3,null,,1,5,0,0,0,6,0,0,0,0,0,0,1
365,5,null,,6,129,11,1,0,114,0,0,0,0,0,0,0
365,5,null,,21,239,152,4,0,1366,1,0,0,0,8,2,0
365,5,toda vez vou centro cidade aqui amooo,,40,46,24,1,1,199,0,0,0,0,0,0,0
365,3,typical mcdonalds,,119,61,568,3,0,996,0,0,0,0,0,8,0
365,5,null,,11,39,8,3,0,548,0,0,0,0,0,0,0
365,5,null,,8,4,41,0,0,4,3,0,0,0,0,0,0
365,5,null,,8,93,5,0,0,62,1,0,0,0,1,1,0
365,5,poucos mcdonalds recentemente lanche tava realmente bom,,10,0,3,0,0,122,0,0,0,0,0,0,0
365,5,null,,32,34,145,5,1,597,2,0,7,0,0,2,0
365,4,null,,7,7,1,0,0,41,0,0,0,0,0,1,0
365,3,null,,77,34,22,0,0,693,0,0,0,0,0,2,0
365,4,null,,1,50,0,0,0,107,0,0,0,0,2,0,0
365,3,tumulto,,20,4,0,0,0,277,1,0,1,0,1,2,0
365,5,mesas todas ocupadas pedi lanche touch opcao viagem entegra rápida ambiente limpo,,48,2,13,1,0,39,0,0,0,0,0,1,0
365,5,durante semana cheio local bem limpo arejado lanche ficou pronto rápido veio bem montado bastante molho,,58,107,28,6,0,92,0,0,0,0,0,0,0
365,5,exatamente,,26,11,0,0,0,34,0,0,0,0,0,1,0
365,3,null,,0,9,0,0,0,131,3,0,0,0,3,0,0
365,5,lugar ok,,12,8,0,0,0,228,0,0,1,0,0,0,0
365,4,null,,4,33,0,0,0,165,1,0,0,0,0,0,0
365,5,prático rápido,,27,18,1,1,0,17,0,0,0,0,0,1,0
365,5,bom,,23,4,0,0,0,32,0,0,0,0,0,0,1
365,3,adoro franquia restaurante fede banheiro masculino sucateado cheiro banheiros alastra resto restaurante capaz cliente perder apetite,,48,18,6,2,0,861,1,0,0,0,0,0,0
365,4,null,,8,54,0,0,0,203,0,0,0,0,0,0,0
365,4,comi local pedido feito direto máquina esperar senha número pedido falta mesas pois mesas 4 pessoas fica disposição pessoas sentar outras disconhecidas pensar sempre dispostas deixando aqui outro opção chato perguntar quanto gastei certo pesquisa,,85,7,9,4,0,1587,0,0,0,0,0,8,0
365,2,null,,0,11,6,0,0,294,2,0,2,0,0,0,0
365,5,null,,8,35,0,0,0,24,0,0,0,0,0,0,0
365,3,bem melhor,,56,31,3,0,0,186,1,0,0,0,1,0,0
365,5,sempre maravilhoso ir 25 março matar fome descansar nesse lugar delicioso,,66,8,168,12,0,201,0,0,0,0,0,2,0
365,5,null,,423,61,1036,32,0,299,17,0,9,0,53,27,0
365,5,null,,101,67,2,0,0,938,1,0,0,0,0,4,0
365,4,null,,21,9,5,1,0,337,0,0,0,0,0,1,0
365,3,ambiente lotado barulho insuportável melhor pedir lanche pra viagem sentar praça,,13,25,2,1,0,36,0,0,0,0,1,0,0
365,3,ambiente sempre cheiopor perto 25 março montagem lanches n padrão pedi q veio faltando tomate,,13,7,0,0,0,32,0,0,0,0,0,0,0
365,2,lanches mau feitos lugar sujo,,30,28,25,5,0,213,0,0,0,0,0,1,0
365,5,null,,27,59,104,0,0,623,0,0,0,0,0,0,0
365,4,trabalha promoções atendimento atencioso sugestão colocar aviso faixa aproximar balcão invés ter chamar atenção,,532,11,128,9,4,504,5,0,2,0,3,0,0
365,5,gosto atendimento sempre posso passo lá saborear lanchinho,,44,8,8,0,0,50,0,0,0,0,0,2,0
365,5,bom acertaram lanche café manhã,,36,52,34,1,0,228,1,0,0,0,1,2,0
365,5,null,,116,373,300,11,1,621,1,0,3,0,4,9,0
365,5,null,,42,23,166,0,0,233,7,1,4,0,1,15,0
365,4,null,,0,21,0,0,0,105,0,0,0,0,0,0,1
365,5,null,,8,63,1,0,0,41,0,0,0,0,0,0,0
365,1,demorado demais clientes perdidos,,7,1,0,0,0,169,0,0,1,0,4,0,0
365,5,null,,6,3,0,0,0,25,0,0,0,0,0,0,1
365,5,lugar agradável bem atrativo,,3,0,1,0,0,3,0,0,0,0,0,0,1
365,5,null,,77,160,83,1,0,2825,8,0,2,0,35,13,0
365,4,null,,0,11,0,0,0,11,0,0,0,0,0,0,1
365,4,pedido saiu rápidomesmo super lotado loja acho devem ter atenção pra limpar mesa,,158,28,24,7,1,98,0,0,0,0,2,12,0
365,5,null,,13,117,8,0,0,207,0,0,0,0,0,0,0
365,3,null,,585,81,1006,56,0,5984,2,0,1,0,25,1,0
365,2,null,,35,74,428,19,1,9,3,0,2,0,0,11,0
365,5,null,,0,15,0,0,0,505,2,0,0,0,2,0,0
365,5,null,,0,17,0,0,0,3,0,0,0,0,0,0,1
365,5,null,,5,8,0,0,0,21,0,0,0,0,0,0,1
365,5,null,,19,36,0,0,0,53,0,0,0,0,0,0,0
365,4,null,,52,37,26,1,0,1242,0,0,2,0,5,6,0
365,5,null,,5,72,1,0,0,384,0,0,0,0,1,0,0
365,3,null,,34,28,8,3,0,329,0,0,0,0,0,1,0
365,5,finais semana almoço extremamente lotado,,128,43,31,1,0,2297,1,0,0,0,46,8,0
365,5,null,,2,44,0,0,0,69,0,0,0,0,0,0,0
365,2,banheiro bem sujo torneira quebrada,,65,113,3,0,0,629,0,0,0,0,0,1,0
365,5,null,,14,35,0,0,0,5,0,0,0,0,0,0,0
365,5,comida qualidade sempre ambiente arrumado lado saída metrô,,70,28,8,0,0,47,0,0,0,0,0,1,0
365,5,null,,121,563,8,4,0,1727,0,0,0,0,0,2,0
365,5,,,214,76,898,9,0,2259,1,0,3,0,1,38,0
365,5,maravilhoso,,10,15,0,0,0,18,0,0,0,0,0,0,0
365,4,null,,98,63,53,1,1,1393,0,0,0,0,4,2,0
365,5,funcionários atenciosos dedicados,,33,30,5,0,0,1264,1,0,0,0,0,2,0
365,5,amo tudo,,97,171,2,1,0,100,0,0,0,0,42,6,0
365,5,null,,6,5,4,0,0,10,0,0,0,0,0,0,1
365,5,null,,2,27,4,0,0,38,0,0,0,0,0,0,0
365,5,null,,191,38,12,1,0,964,1,0,1,0,0,1,0
365,5,null,,14,39,18,0,0,1292,0,0,0,0,0,1,0
365,1,banheiro quebrado imundo nojento loja suja valeu nunca voltar atendimento ok,,124,65,13,0,0,797,0,0,0,0,2,1,0
365,5,null,,20,20,4,0,0,44,1,0,0,0,0,0,0
365,5,null,,16,3,9,0,0,258,0,0,0,0,0,0,0
365,5,sempre bom mcdonalds,,8,0,0,0,0,12,0,0,0,0,0,0,1
365,3,sujo atendimento bom,,192,11,1,0,0,1933,0,0,0,0,0,20,0
365,1,banheiro boteco esquina limpo desse restaurante inacreditável nunca vi tanto papel higiênico acumulado desumano pra limpar onde secar mão horrivelmente impressionada gerência precisa atentar cuidado,,291,5,16,1,0,107,3,0,0,0,25,4,0
365,5,null,,30,99,282,2,0,89,0,0,0,0,0,2,0
365,5,null,,2,5,0,0,0,25,0,0,0,0,0,0,1
365,4,null,,120,127,571,32,0,153,0,0,2,0,9,0,0
365,4,null,,1,52,0,0,0,38,1,0,0,0,1,0,0
365,5,null,,18,40,57,0,0,110,1,1,0,0,14,2,0
365,1,horrível pessoas mal educada entendi bem ponto vcs q vendi sorvete dentro metrô nunca sistema lanchonete ladeira faz alguma pergunta falta bater pra responder,,3,5,0,0,0,5,1,0,0,0,0,0,0
365,1,neste restaurante hoje acomphante experiência péssima após sair pedido começando comer começou funk funcionários simplesmente colocaram funk onde letra bem tendenciosa bota bota bota bota funcionários começaram gritar cantar letra empolgação àquilo tanto constrangedor porque funk sim causa ambiente situação entramos balada sim restaurante onde gostaríamos ter organização civilização agora pasmem altura demais som alto alto normalmente música ambiente agradável perguntamos funcionário próximo comum saiu disse algo colegas percebemos fez chacota incomodo porque seguida aumentaram som ainda começaram cantar gritar alto ainda coagido mim mãe bem desagradável soou ameaça cantamos gritamos daí cliente recado dando comecei filmar gerente apareceu coagir dizendo proibido filmar dentro estabelecimento mandando apagar vídeo filmando apresentação dando crime alguém aparece dançado pulando gritando frente público pode filmar acredito pode sim ainda dentro restaurante enfim deu discussão gerente agiu totalmente profissionalismo nenhum perdido demais funcionários além ter vindo perguntar tudo bem sim coagir apagar vídeo ia pegar mal péssima experiência nota zero loja horrível volto lá ambiente familiar respeito agradável comer péssimo péssimo ambiente funk música alta gritaria gerente nenhum preparo lamento ter sido cliente oculto ia dar feedback bastante frustrada lamentável,,2,5,0,0,0,12,0,0,0,0,0,2,0
365,5,atendimento super rápido,,35,90,48,0,0,322,2,0,3,0,0,0,0
365,5,null,,77,90,299,10,0,486,0,0,0,0,15,4,0
365,5,null,,4,27,2,0,0,101,0,0,0,0,0,0,0
365,3,null,,77,160,8,0,0,59,0,0,0,0,2,4,0
365,5,null,,11,5,1,0,0,293,0,0,0,0,0,0,0
365,5,null,,19,18,11,2,0,39,1,0,0,0,0,1,0
365,5,null,,16,153,13,1,0,1110,1,0,1,0,108,4,0
730,1,sorvete fiquei 20 minutos loja aguardando atendente cadastrar todos sorvetes sistema funcionando sistema sai loja atendida,,5,2,0,0,0,6,0,0,0,0,0,0,1
730,5,null,,6,2,4,0,0,5,0,0,0,0,0,0,1
730,5,null,,32,14,36,0,0,5,0,0,0,0,14,2,0
730,5,null,,0,12,1,0,0,0,0,0,1,0,0,0,1
730,4,null,,38,133,36,3,0,190,0,0,0,0,0,1,0
730,5,amo,,267,3,12,2,0,2000,0,0,0,0,146,7,0
730,5,null,,53,90,33,0,0,241,0,0,0,0,0,4,0
730,3,null,,12,36,1,0,0,116,0,0,0,0,0,2,0
730,1,experiência horrível funcionário veloso tratou grosseiramente super educação perguntar poderia utilizar banheiro disse vá usar metrô 5 pessoas consumiram local destratadas railaine super paciência respostas funcionários assim destroem reputação empresa,,5,9,10,0,0,8,2,0,3,0,0,0,0
730,1,lance salgado quase passei mal,,3,0,1,0,0,0,0,0,0,0,0,0,1
730,3,estranho,,151,75,3,0,0,122,15,0,1,0,0,2,0
730,5,null,,31,9,23,0,0,113,0,0,0,0,1,0,0
730,5,local limpo 2x lá lanches quentes batatas tbm sempre quentinhos vale pena parabéns colaboradores gerente dessa loja,,83,22,29,0,0,138,0,0,0,0,2,7,0
730,5,null,,772,302,8092,340,11,12370,43,0,47,0,6,44,0
730,5,null,,5,23,2,0,0,97,0,0,1,0,0,0,0
730,3,null,,54,47,110,14,0,56,1,0,0,0,40,2,0
730,5,buenas burgers,,454,9,1362,63,3,131,46,0,50,0,34,8,0
730,4,null,,89,19,37,0,1,5,0,0,0,0,1,5,0
730,5,null,,93,34,18,0,0,652,2,0,0,0,2,0,0
730,4,comido rápida boa,,47,27,0,0,0,1074,0,0,0,0,0,1,0
730,4,null,,6,15,0,0,0,3,0,0,0,0,0,0,1
730,3,banheiro sujo,,8,27,26,2,0,5,0,0,0,0,0,0,0
730,5,fiz compra app obtive desconto paguei tudo app pix super prático rápido ajuda atendente claro,,195,9,85,2,0,3428,0,0,0,0,0,114,0
730,5,adoro lugar,,38,60,35,0,0,836,0,0,0,0,0,5,0
730,5,null,,121,32,46,1,1,2794,2,0,1,1,16,2,0
730,5,null,,1,13,0,0,0,6,2,0,0,0,0,0,1
730,5,null,,16,27,0,0,0,7,1,0,0,0,0,0,0
730,5,null,,5,185,0,0,0,1331,0,0,0,0,0,1,0
730,5,null,,67,34,17,0,0,3,3,0,1,0,0,4,0
730,5,null,,114,245,22,1,0,47,0,0,0,0,0,3,0
730,5,null,,31,102,0,0,0,410,0,0,0,0,0,1,0
730,5,null,,3,15,0,0,0,69,0,0,0,0,0,0,1
730,5,sempre bom,,79,2,0,0,0,1,0,0,0,0,0,5,0
730,3,null,,6,17,1,0,0,5,2,0,1,0,0,2,0
730,5,bom atendimento obrigada todos,,78,11,0,0,0,62,0,0,0,0,1,8,0
730,3,banheiro sujo demais limpeza local péssimo mega sujo,,17,2,0,0,0,63,0,0,0,0,1,1,0
730,5,null,,24,10,2,0,0,103,2,0,0,0,0,1,0
730,1,péssimo atendimento demora local,,26,26,0,0,0,41,0,0,0,0,0,1,0
730,5,null,,4,12,28,0,0,76,0,0,0,0,0,0,0
730,4,bem agradável boa localização,,31,19,9,0,0,557,0,0,0,0,6,1,0
730,4,null,,89,341,356,1,1,2487,29,0,9,0,32,34,0
730,4,mc sempre,,174,5,16,0,2,423,43,0,6,0,16,18,0
730,4,null,,20,17,8,0,0,459,1,0,0,0,0,5,0
730,4,pouco cheio tudo 25 março,,34,4,43,1,0,26,0,0,0,0,0,0,0
730,5,null,,1,31,0,0,0,15,0,0,0,0,0,0,1
730,5,null,,68,20,0,0,0,292,0,0,0,0,0,4,0
730,3,gostei achei pequeno totem pedidos quebrados geral loucura lá dentro caixas,,41,50,4,0,0,347,0,0,0,0,14,1,0
730,5,null,,2,3,0,0,0,6,0,0,0,0,0,0,1
730,1,consegue pior outro,,827,20,50,1,0,318,27,0,6,0,630,12,0
730,5,lindoooo,,4,8,12,0,0,0,1,0,0,0,0,1,0
730,4,gosto mcdonalds lanches dou 5 estrelas algum erros cometido,,12,1,2,0,0,0,0,0,0,0,0,0,1
730,3,null,,10,39,11,0,1,65,0,0,0,0,5,0,0
730,5,null,,8,20,1,0,0,99,0,0,0,0,0,0,0
730,4,totens funcionavam lanche demorou ficar pronto,,23,9,14,0,0,505,0,0,0,0,33,3,0
730,5,null,,10,22,3,0,0,3,0,0,0,0,0,0,1
730,5,null,,9,42,1,0,0,653,0,0,0,0,9,1,0
730,4,null,,10,18,0,0,0,9,0,0,0,0,0,0,1
730,5,null,,2,53,0,0,0,6,0,0,0,0,3,0,1
730,5,melhor mac q tanto sabor quanto espaço mto melhor q mequi1000,,14,23,8,0,0,220,1,0,3,0,0,0,0
730,5,null,,20,9,1,0,0,434,0,0,0,0,0,2,0
730,5,null,,5,5,0,0,0,34,0,0,0,0,0,0,1
730,5,atendimento rápido lanches vieram certos temperatura perfeita tudo limpo bem organizado,,334,68,2016,47,5,1476,6,0,3,0,203,9,0
730,5,null,,1,23,0,0,0,122,0,0,0,0,1,0,1
730,4,null,,2,8,0,0,0,38,0,0,0,0,0,0,1
730,4,null,,4,78,0,0,0,588,2,0,0,0,1,0,0
730,5,null,,15,11,0,0,0,18,2,0,3,0,0,1,0
730,5,null,,0,11,8,0,0,316,0,0,0,0,0,0,0
730,4,null,,12,13,0,0,0,159,0,0,0,0,0,0,0
730,5,bom lugar lanche,,169,8,228,11,0,1036,2,0,0,0,9,2,0
730,1,null,,1,9,0,0,0,0,0,0,0,0,0,0,1
730,4,null,,7,116,0,0,0,212,0,0,0,0,0,0,0
730,3,null,,31,24,100,3,0,19,0,0,1,0,0,2,0
730,5,adoramos restaurante ótimo atendimento pessoal sempre bem humorado recomendo,,415,13,374,13,2,3674,9,0,3,0,29,21,0
730,5,lugar tranquilo fazer boquinha pausa correria pessoal lá super boa rápidos tanto atendimento quanto preparo pedido,,89,14,336,9,0,304,3,0,1,0,13,5,0
730,5,null,,5,34,1,0,0,190,0,0,0,0,1,0,0
730,4,null,,14,17,20,0,0,8,0,0,0,0,0,0,0
730,4,null,,74,114,40,2,3,354,96,1,25,1,21,3,0
730,5,null,,60,205,71,2,0,1138,0,0,1,0,2,15,0
730,4,loja boa,,54,67,0,0,0,1572,0,0,0,0,1,7,0
730,4,null,,9,8,0,0,0,106,1,0,0,0,0,0,0
730,5,null,,83,32,10,0,0,665,0,0,0,0,0,3,0
730,5,atendimento rápido,,48,7,178,0,0,363,0,0,0,0,0,2,0
730,4,null,,47,245,8,0,0,909,6,0,0,0,20,6,0
730,5,null,,5,9,49,2,0,2,0,0,0,0,0,1,0
730,3,null,,13,80,0,0,0,278,0,0,0,0,0,2,0
730,3,null,,6,156,6,0,0,56,1,0,0,0,3,0,0
730,5,bom,,21,36,6,4,0,241,0,0,0,0,0,0,0
730,2,pedido paguei porém acabei levei produto hoje obtive reembolso,,68,12,11,0,0,46,17,3,0,0,0,0,0
730,5,null,,3,15,0,0,0,57,0,0,0,0,0,0,1
730,5,null,,2,33,2,2,0,5,0,0,0,0,27,0,0
730,5,lugar bom,,215,38,133,4,0,3170,0,0,0,0,22,5,0
730,5,null,,0,18,0,0,0,33,0,0,0,0,0,0,1
730,5,bom,,14,15,190,39,1,5,0,0,0,0,0,0,0
730,4,gosto sempre,,160,14,22,0,0,3000,0,0,0,0,2,7,0
730,5,ótimo rápido limpo,,15,51,0,0,0,526,0,0,1,0,0,1,0
730,5,null,,20,5,0,0,0,0,0,0,0,0,0,0,0
