tempo,estrelas,avaliacao,Local Guide,Avaliacoes,Classificacoes,Fotos,Videos,Legendas,Respostas,Edicoes,Informadas como Incorretas,Lugares Adicionadas,Estradas Adicionadas,Informacoes Verificadas,P/R,Previsao_Fraude_RF
3 meses atrás,5,O melhor bacalhau com natas que comi na vida.,True,2,1,1,0,0,23,0,0,0,0,0,0,0
3 meses atrás,5,,True,1,8,0,0,0,6,0,0,0,0,0,0,0
3 meses atrás,3,A comida é um pouco pesada e o molho branco não é tao saboroso. O ambiente é fofo.,True,9,9,1,0,0,76,0,0,0,0,2,0,0
4 meses atrás,1,,True,1,2,1,0,0,8,0,0,0,0,0,0,1
4 meses atrás,1,"Tentei comer no local porém não consegui! Fiz o pedido e depois minutos a garçonete veio confirmar o pedido. Até aí tudo bem… Mas minutos depois ela voltou novamente para confirmar o pedido e pasmém, o pedido estava errado. Para completar a situação veio outro garçom ajudar e o mesmo teve que confirmar tudo novamente. Questionamos o tempo que sairia os pratos, pois nessa situação já tínhamos perdido quase 40 minutos e tínhamos compromisso… O garçom informou que demoraria 50 minutos, questionamos o tempo, pois a demora no pedido foi erro da equipe e o garçom deu uma risadinha irônica. Resultado: levantamos e fomos embora sem almoçar. Uma observação: mesas que chegaram depois já estavam almoçando.",False,12,0,0,0,0,46,0,0,0,0,1,0,0
5 meses atrás,5,Excelente custo benefício para um brunch,True,823,34,108,1,0,10160,0,0,0,0,33,48,0
5 meses atrás,5,"Os donos são muito simpáticos, o atendimento é rápido. Pode comprar massas e levar para casa.",True,145,56,73,8,1,1338,1,0,0,0,0,6,0
5 meses atrás,5,,True,17,12,0,0,0,146,1,0,0,0,0,1,0
5 meses atrás,5,,True,66,98,140,0,0,3480,5,0,0,0,23,0,0
6 meses atrás,5,カフェラテジェラーダにアイスクリームが溶かしてあってめちゃうま。カノーリもイケる。 あと、店内がエアコン効いてて涼しい。2時間ぐらいダラけられる。,True,78,0,7,0,0,116,0,0,0,0,0,0,0
6 meses atrás,5,,True,71,238,6,0,1,724,0,0,0,0,0,0,0
6 meses atrás,5,"Lugar muito aconchegantes, e muito ideal para almoçar com familiares e amigos",True,15,32,92,1,0,45,0,0,0,0,0,1,0
7 meses atrás,5,,True,61,12,50,4,0,585,0,0,1,0,0,0,0
7 meses atrás,4,"Fui com meu marido, de salgado comemos um moscatel, que estava uma delícia! Super indico. Porém, os doces estavam razoáveis. O bolo de red Velvet estava um pouco seco e, na minha opinião, faltou recheio. O canoli, comemos sabor ricota com limão siciliano, uma delícia o recheio, mas não  gostei da massa. Talvez neste doce, o qual não conhecia, seja a proposta de uma massa que seja mais sequinha e um pouquinho salgada, mas não foi do meu gosto.",True,89,8,8,0,0,41,1,0,0,0,0,4,0
7 meses atrás,5,Ambiente gostoso e comida maravilhosa. Pastel de Belém fresquinho! Uma delícia.,True,9,5,3,0,0,38,0,0,0,0,1,0,0
7 meses atrás,5,Ótimo.,True,142,60,48,4,0,2483,0,0,0,0,24,4,0
7 meses atrás,5,,True,110,103,39,1,0,860,0,0,0,0,0,0,0
7 meses atrás,5,"Estivemos em família almoçando no Moscatel hj, a convite do meu filho, que já conhecia a casa. Fomos muito bem atendidos e o almoço estava delicioso. Recomendo!",True,11,2,2,0,0,0,0,0,0,0,0,0,0
8 meses atrás,5,Comida deliciosa! Próxima visita experimentar bacalhau gratinado preparado pelo sr. Teo,True,100,215,203,5,0,592,1,0,1,0,0,4,0
8 meses atrás,5,,True,18,31,1,0,0,65,0,0,6,0,0,1,0
8 meses atrás,5,,True,143,261,710,27,0,1383,2,0,1,0,3,2,0
8 meses atrás,5,,True,18,44,25,1,0,59,0,0,0,0,0,0,0
9 meses atrás,5,"É com bastante alegria que faço essa avaliação porque desde a entrada já se percebe um apreço sensível pela arte e pela qualidade expressa em cada detalhe do ambiente e sem falar nos quadros que lemos todos. É tudo extremamente convidativo e acolhedor, fui com minha noiva e meu cunhado e tivemos o melhor dos atendimentos pelo Chef Théo, muito espirituoso e certeiro nas dicas de pratos e seus funcionários são verdadeiros amores, prestativos, cordiais e profissionais. As massas são um espetáculo pra todos os cinco sentidos, deixo aqui as fotos pro deleite da visão. É bem provável que na cozinha trabalhem deuses da gastronomia, já que nunca comi massas tão gostosas com molho tão rico e bem feito. Nos fizeram o convite pra voltarmos e certamente voltaremos, sempre que formos a São Paulo. Muito Obrigado por esses momentos felizes.",True,2,2,5,0,0,7,16,0,9,0,3,3,0
9 meses atrás,5,Comida muito boa e atendimento excelente.,False,7,7,0,0,0,15,0,0,0,0,0,0,0
9 meses atrás,5,"Comida excelente, mas muito. Muito demorado. Preço justo",True,97,14,28,1,0,945,0,0,0,0,0,1,0
9 meses atrás,5,"Adoro esse lugar ! Ja almocei várias vezes , tudo é ótimo. Atenção para os doces , são maravilhosos ! Recomendo.",True,220,0,399,2,1,551,0,0,0,0,0,1,0
9 meses atrás,5,Teo e Lili são uma simpatia. O bacalhau com natas é o carro chefe. Culinária simples e caseira. Não deixe de provar os cannoli e o panforte de Siena feitos pela Lili.,False,10,3,10,0,0,19,0,0,0,0,0,0,1
9 meses atrás,4,,True,195,86,137,5,0,1024,4,0,0,0,60,10,0
9 meses atrás,5,,True,15,33,0,0,0,23,0,0,0,0,0,1,0
9 meses atrás,5,"Excelente lugar, ótima comida. Vale cada estrela.",True,17,4,2,1,0,355,0,0,1,0,0,1,0
10 meses atrás,5,"Casa muito simpática,  com ótima comida e sobremesas. Chef Téo é uma pessoa super simpática e divertida,  fez nossa visita muito especial",True,55,9,256,1,0,1363,1,0,1,0,7,2,0
10 meses atrás,5,Paradinha estratégica para um canolli.,True,23,70,1,0,0,62,0,0,1,0,0,0,0
10 meses atrás,5,"Excelente opção para quem deseja saborear culinárias Italiana e Portuguesa. Proprietário e sua equipe nota 10, recomendo",True,53,8,40,2,0,22,0,0,1,0,1,0,0
11 meses atrás,5,"Maravilhoso! Tudo impecável, da comida ao atendimento extremamente gentil e atencioso. Amei! Com certeza voltarei mais vezes. Almoçamos e experimentamos a sobremesa! Divino!",True,91,125,97,7,4,500,0,0,0,0,20,4,0
11 meses atrás,5,Comida muito boa. A truta na brasa é deliciosa. Ambiente bem agradável.,False,6,0,0,0,0,23,0,0,0,0,0,0,0
11 meses atrás,4,Adorei o prato de massa ravioli verde recheado de mussarela,True,331,86,492,1,3,6891,1,0,2,0,46,13,0
11 meses atrás,5,,True,43,304,245,2,0,146,0,0,1,0,0,0,0
um ano atrás,3,"Decepção com o carbonara. Ovo começou a coagular, o molho estava branco de tanto creme de leite. Pouca pimenta do reino também. Imaginei que em um restaurante no bexiga encontraria um bom carbonara, foi essa a decepção.",False,25,38,8,0,0,97,0,0,0,0,0,0,0
um ano atrás,5,,True,34,21,3,4,0,647,0,0,0,0,0,1,0
um ano atrás,5,"Melhor Cannoli na minha opião, Vale a pena experimentar.",True,97,0,352,0,0,167,0,0,0,0,0,0,0
um ano atrás,5,"Pedi cannolis para viagem e estavam sensacionais! Embora não tenha comido no local, o ambiente é bacana.",True,114,14,89,0,0,324,0,0,0,0,0,0,0
um ano atrás,5,,True,24,43,4,0,0,429,7,0,1,0,3,1,0
um ano atrás,3,"Infelizmente os pratos estão feios, muito mal apresentados.  Comemos um filé com batata e o filé estava seco e muito fino. Atendimento completamente perdido. É a 3⁰ vez que tento voltar e não dá certo! É uma pena.",True,72,11,19,0,0,55,2,0,0,0,0,0,0
um ano atrás,4,"Em passeio pelo bairro Bela Vista, resolvi entrar no Moscatel, a intenção era almoçar porém já era 15:50 e faltava 10 minutos pra que a cozinha fosse fechada, então nao foi possível obviamente. Porém, resolvi provar um doce italiano e um cappuccini. Sinceramente eu quase pedi um café expresso a causa da minha continua desilusão em pedir cappuccinos nos Brasil e ""quebrar a cara"" sempre. Pra minha surpresa total o cappuccino era realmente como os feitos na Itália, cremoso no ponto justo, sem ser espumoso, única resalva e que o creme de leite poderia estar um pouquinho mais quente, porém era um verdadeiro cappuccini. A torta também estava ótima, saborosa como deve ser... o café expresso também era bom, com o creminho em cima no ponto justo. Os cannolos achei um pouco pequenos em comparação aos servidos na Itália, e pareciam ser feitos com massa de pastel, mas não  sei ao certo pois não  me pareceu convidativos,  então resolvi não provar. O pessoal que trabalha foi simpático e cordial, o único pequeno problemas foi nao hora de dar a nota fiscal, demorou um pouquinho pra chamar alguém pra poder abrir o sistema (fato que ocorre com frequência no Brasil) ali nao sei se foi um caso isolado, pois é a primeira vez que entrei. Mas do resto o lugar é agradável, o serviço é bom e o fato das coisas que provei ter realmente o sabor das coisas da Italia me fez ter vontade de volta pra provar o almoço.",True,149,10,10337,381,42,138,23,0,15,0,7,14,0
um ano atrás,5,Que delicia de dia !!!!,True,39,102,8,0,0,37,1,0,0,0,0,2,0
um ano atrás,5,,True,8,185,235,21,0,792,0,0,0,0,0,0,0
um ano atrás,1,"Boa tarde, venho aqui deixar a minha indignação referente ao atendimento prestado pelo PROPRIETÁRIO desse estabelecimento, infelizmente ele foi extremamente mal educado, arrogante ... Provavelmente pq seu restaurante estava vazio por conta da festa que ocorria na rua... Entrei com a minha família de 7 pessoas e pedi uma mesa... Esse senhor perguntou se iríamos jantar, respondi que não que queríamos comer apenas os doces... Esse senhor virou para mim e disse a seguinte frase... JÁ QUE VCS ENTRARAM PODEM FICAR... , Oi???? Eu queria consumir no estabelecimento dele só pq eu não quis jantar eu e minha família tínhamos que ser tratados dessa forma? Ele simplesmente virou as costas e não nos atendeu, fomos embora e pegamos os doces na porta com duas funcionárias que são uns amores... Uma senhora saiu de lá de dentro e ouviu tudo o que eu disse para as funcionárias que não se cansavam de pedir desculpas pelo ocorrido com esse senhor. Fica aqui a minha indignação e que este post chegue até ele e que ele possa refletir sobre o modo que ele atende seus clientes.  EM RESPOSTA:  Jamais teria entrado no estabelecimento se soubesse disso, passar pelo constrangimento que passamos, e isso não justifica o modo que esse senhor desagradável nos tratou.",True,54,50,22,0,0,1506,0,0,1,0,5,14,0
um ano atrás,1,"Pior molho pesto que eu já comi. Litros de azeite e muitas ervas. Macarrão vagabundo afogado no óleo. Pedimos um prato com pão fatiado para tentar encarar o azeite e vieram duas pequenas fatias de pão amanhecido. Na mesa não tem guardanapo. Garçonete esqueceu de nos dar uma comanda e o garçom esqueceu do prato parar dividir. Atendimento péssimo. Tudo isso por 60 reais por pessoa! Se você se odeia, coma aqui. Traga nesse restaurante aquela pessoa que você detesta. #pprt",False,2,3,0,0,0,8,0,0,0,0,0,0,0
um ano atrás,4,"O ambiente e o atendimento garantiram as 4* pois os produtos deixaram a desejar embora o visual seja seja muito agradável. Voltarei para verificar novamente, pois o lugar é muito legal! Observação: só tomei Capuccino e comi doces.",False,146,0,271,81,15,222,0,0,0,0,0,6,0
um ano atrás,5,,False,1,9,0,0,0,17,0,0,0,0,0,0,0
um ano atrás,5,"Atendimento primordial pelo proprietário Théo, comida com sabor incrível, ambiente aconchegante, carta de vinhos exclusiva merece a nota 10 parabéns..",True,342,137,1247,1,0,304,0,0,1,0,7,22,0
um ano atrás,5,Restaurante bem arejado e tranquilo,True,276,7,21,2,0,2648,0,0,0,0,0,0,0
um ano atrás,4,Ótimo atendimento,True,256,5,20,2,0,3598,0,0,0,0,0,2,0
um ano atrás,5,"Nossa! A primeira mordida no mignon suíno já garantiu as 5 estrelas! Logo depois de ter sido recepcionada com sorrisos de toda a equipe, o prato chegou rapidinho e delicioso!",False,17,1,5,0,0,60,0,0,0,0,0,0,0
um ano atrás,5,"Não sei como é o almoço, porque só experimentei o café e is doces. O café é bom e o pudim... Bom, para mim é o melhor da cidade. Bem cremoso e mais puxado no açúcar. Uma delícia.",True,215,0,66,0,0,1355,0,0,0,0,0,0,0
um ano atrás,5,"Comida gostosa e atendimento excelente, tanto do dono quanto dos garçons. Voltaria com certeza",False,12,2,0,0,0,9,0,0,0,0,0,0,0
um ano atrás,5,Fantastico,True,16,2,0,0,0,264,0,0,0,0,0,2,0
um ano atrás,5,"Eu e minha noiva tivemos a grata surpresa de conhecer o Moscatel hoje. Fomos atendidos pela Eduarda e pela Laís, de forma muito educada. Pratos bem preparados e saborosos, um filé de frango(R$42) e um Bacalhau ao Brás(R$72) e para beber pedimos uma sangria muito refrescante(1L R$78). De sobremesa foi um cannoli recheado com doce de leite(R$7,00) e o melhor pastel de nata que ja comi( R$10) No caixa conhecemos a famosa Lili, uma simpatia de pessoa! Aproveitamos para levar para casa palha italiana(R$10) e um chamegao(R$10). A casa está no Duo Gourmet, vale muito a pena, o prato mais barato é descontado da conta. Parabéns à casa pelo atendimento aos clientes e pela experiência proporcionada. Com certeza iremos voltar outras vezes!",True,55,37,207,0,0,1353,19,0,2,0,6,3,0
um ano atrás,5,"Ambiente aconchegante, os doces são maravilhosos.",True,31,73,2,0,0,1331,0,0,0,0,0,0,0
um ano atrás,5,Fantástico,False,3,18,0,0,0,86,0,0,0,0,0,0,0
um ano atrás,5,Bacalhau excelente!!! Sobremesas excelentes!!!!,True,46,4,17,2,0,64,0,0,1,0,1,0,0
um ano atrás,4,,True,43,240,0,0,0,6,0,0,0,0,0,7,0
um ano atrás,1,"Durante minha estada no local (Moscatel Restaurante e Doceria) testemunhei uma constrangedora cena de assédio trabalhista: um senhor branco aos gritos com seu funcionário, um rapaz negro. Não piso mais nesse lugar e certamente não o farão as pessoas de outras duas mesas que também se levantaram e foram embora indignadas. Podre.  Obs.: Seja qual for a etnia dos envolvidos, não é certo gritar com um funcionário, principalmente na vista dos clientes. Queira o senhor ou não, isto se chama assédio moral.",True,20,5,0,0,0,21,1,0,0,0,4,0,0
um ano atrás,4,,True,21,123,99,0,1,391,12,0,0,0,4,0,0
um ano atrás,5,,True,35,168,272,20,2,798,1,0,0,0,9,0,0
um ano atrás,5,,True,14,148,1867,46,0,205,0,0,2,0,5,0,0
um ano atrás,5,,False,179,109,109,0,0,146,0,0,0,0,0,10,0
um ano atrás,5,"Ambiente agradável, ótimo serviço O capuccino é delicioso O quiche de mussarela de búfala é uma delícia",True,16,28,46,2,1,1112,0,0,0,0,0,0,0
um ano atrás,5,,True,1,53,0,0,0,239,0,0,0,0,0,0,0
um ano atrás,4,,True,41,108,0,0,0,2879,2,0,0,0,3,0,0
um ano atrás,5,o melhor cannoli que ja comi,True,30,30,157,0,2,145,0,0,0,0,0,0,0
um ano atrás,5,Adoro esse restaurante!,False,15,5,2,0,0,108,0,0,0,0,0,0,0
um ano atrás,5,Sensacional! Recebi,True,152,2,0,0,0,396,0,0,0,0,0,7,0
um ano atrás,4,,True,9,90,0,0,0,87,3,0,0,0,0,1,0
um ano atrás,2,"Não vale a pena. Caro, a comida parecia ter molho industrializado e o atendimento era confuso. Pouco bacalhau no bacalhau com natas.",True,29,5,2,0,0,22,0,0,0,0,1,0,0
um ano atrás,4,Um lugar muito bom eu recomendo,False,6,7,0,0,0,3,0,0,0,0,0,0,1
um ano atrás,5,"Sempre muito bom! Café delicioso, pastel de Belém melhor que já comi e tiramussu delicioso e de qualidade. Atendimento excelente!",False,50,14,0,0,0,65,0,0,0,0,0,0,0
um ano atrás,1,"Eu e o meu marido achamos o local muito bonito mesmo. Atendimento legal. Mas eu pedi um Carbonara e fiquei muito chateada com ele: o macarrão estava todo grudado um no outro. Ressecado mesmo. Belisquei, mas não consegui comer. Paguei, lógico, mas saí chateada com a experiência ruim. Não sei se tive má sorte. Mas foi assim.",True,29,2,4,0,0,27,1,0,1,0,0,0,0
um ano atrás,2,"O local é bem localizado , atendimento é bom, são educados, , ambiente agradável; mas o que importa é a qualidade e valor das refeições;porém o valor é muito alto mesmo.  A comida não tem nada de especial, pratos individuais, pouca comida, não há sabor nenhum.  Foi a primeira e última vez.  Não recomendo.",True,170,3,259,29,4,633,0,0,0,0,1,25,0
um ano atrás,5,"Fomos em um sábado, no horário do almoço, a casa não estava muito cheia e fomos muito bem atendidos. Pedi um bacalhau com natas e adorei! A porção é boa e o bacalhau estava uma delícia. No final experimentamos o tiramisu e, sinceramente, acho que nunca comi um tão gostoso quanto esse.",True,17,27,2,0,0,291,0,0,0,0,0,1,0
um ano atrás,5,Muito bom. Os pratos principais e sobremesa estavam perfeitos . Parabéns!,True,43,0,48,3,0,158,0,0,0,0,0,0,0
um ano atrás,3,"O Moscatel está bastante diferente depois da pandemia. A comida continua gostosa, o ambiente sofreu uma redecoração e ficou mais simples. O preço aumentou muito, como vários dos restaurantes da região. Pode ser interessante aos consumidores avaliarem custo-benefício.",True,148,4,131,0,0,861,1,0,0,0,0,0,0
um ano atrás,5,Perfetta cucina italiana!,True,44,11,7,0,0,64,8,0,5,0,0,0,0
um ano atrás,5,,True,58,347,1221,0,0,1119,2,0,0,0,5,1,0
um ano atrás,5,"Tudo neste lugar foi sensacional, pela a minha primeira vez! Continuem assim!",True,153,53,8,0,0,900,0,0,1,0,3,5,0
um ano atrás,5,"Sensacional!!! Acolhimento, bom atendimento e pratos saborosos!!!!",False,3,0,0,0,0,0,0,0,0,0,0,0,0
um ano atrás,4,,True,6,324,8,2,0,1438,0,0,1,0,9,0,0
um ano atrás,4,,True,31,236,212,25,0,580,0,0,0,0,35,9,0
um ano atrás,5,Que maravilha de atendimento! Canolis deliciosos que combinam com o café super saboroso! Fomos muito bem acolhidos no dia do meu aniversário 🍰. Obrigada ao Vitor pela excelente experiência!Recomendo!,True,28,4,10,0,1,51,0,0,0,0,0,0,0
um ano atrás,5,"Os doces (especialmente o Tiramisu) são maravilhosos, o ambiente é lindo e sobre a experiência nem tenho o que falar, sensacional! Durante nossa  refeição o dono do restaurante, senhor Teo, foi diversas vezes em nossa mesa fazer truques de mágica deslumbrantes!",True,37,25,17,1,0,246,19,0,1,0,16,1,0
um ano atrás,4,"Na falta de um bom local para doces no Bixiga, vale a visita.",True,321,17,123,6,0,2401,1,0,0,0,0,5,0
um ano atrás,5,,True,23,19,0,0,0,155,0,0,0,0,1,0,0
um ano atrás,5,Excelente!,True,39,24,2,0,0,119,0,0,0,0,0,3,0
um ano atrás,5,"Experimentei o bacalhau em um almoço durante a semana. O prato estava perfeito, preço justo, um ótimo atendimento. Equipe simpática e atenciosa, me senti confortável. Recomendo.",True,65,13,9,0,0,623,16,0,23,0,1,0,0
um ano atrás,4,"Lugar agradável, com opções de refeição no local e levar pra casa.",False,43,9,2,0,0,124,0,0,2,0,0,1,0
um ano atrás,1,,True,19,66,28,0,0,387,0,0,0,0,0,2,0
um ano atrás,5,,True,70,45,3,0,0,1160,3,0,0,0,20,2,0
um ano atrás,5,"Ótima cantina. Pratos bem elaborados e saborosos. Um entrada excelente. Ambiente gostoso, sem formalidade e ótimo para uma boa refeição e conversa. Menos badalado que os concorrentes da rua, mas vale muito a pena. Ótimo atendimento, serviço muito rápido.",True,640,52,8273,50,0,10159,13,0,0,0,11,34,0
um ano atrás,5,Bacalhau ótimo,False,17,12,0,0,0,7,0,0,0,0,0,1,0
um ano atrás,5,"Comida, ambiente e atendimento, excelentes!",True,17,11,3,0,0,66,0,0,0,0,0,0,0
um ano atrás,5,,True,18,71,0,0,0,137,0,0,0,0,0,0,0
um ano atrás,5,"Atendimento excelente, cardápio variado e comida deliciosa.",False,1,2,0,0,0,3,0,0,0,0,0,0,0
um ano atrás,5,Comida muito gostosa e bem feita. Vale o valor cobrado.,False,18,4,0,0,0,92,0,0,0,0,0,0,0
um ano atrás,5,"Comida muito gostosa, fica em torno de 60-80 reais por pessoa.  Canolli de baunilha delicioso, bem crocante e com recheio geladinho (10 reais) e pastel de Belém parecido com os outros restaurantes portugueses, gostoso e folheado crocante  Nhoque de batata estava uma delícia!  Eles demoraram pra trazer a conta sendo que o restaurante não estava cheio no momento, mas não prejudicou a experiência",True,623,13,14184,569,2,408,37,0,42,0,0,7,0
um ano atrás,5,,False,6,5,1,0,0,53,0,0,0,0,0,0,0
um ano atrás,5,Excelente,True,111,27,525,1,1,55,6,0,4,0,36,2,0
um ano atrás,5,,True,23,33,14,0,0,809,0,0,0,0,0,0,0
um ano atrás,5,,False,250,37,0,0,0,109,1,0,0,0,41,50,0
2 anos atrás,5,,True,3,70,0,0,0,106,0,0,0,0,0,0,0
2 anos atrás,4,,True,31,125,6,0,0,831,3,0,0,0,2,0,0
2 anos atrás,5,Muito bom e equipe atenciosos.,True,180,19,65,0,1,297,1,0,1,0,7,3,0
2 anos atrás,4,"Durante a festa de Nossa Senhora Achiropita experimentei o cannoli de doce de leite, estava sensacional um dos melhores que já comi, aí veio a curiosidade de conhecer o restaurante, fui em um domingo para almoçar pedi a lasanha e vim com muita expectativa, estava muito saborosa mas faltou recheio pois a massa vinha com algumas fatias de queijo e a carne moída só por cima, lembrando de outras cantinas a montagem não estava tão farta, mas mesmo assim o sabor era muito bom e serve muito bem uma pessoa…o que me apaixonei foi o cannoli e o pastel de nata sem dúvidas voltarei pra saborear novamente esses doces, os garçons são bem educados mas é um pouco confuso o atendimento, ao perguntar sobre uma massa não sabiam me esclarece como era o prato… o Dono é um anfitrião super gentil fez até mágica 🪄… trazendo uma experiência muito boa… parabéns e voltarei com certeza.",True,13,0,0,0,0,24,0,0,0,0,0,0,0
2 anos atrás,5,,True,5,39,0,0,0,9,0,0,0,0,0,0,0
2 anos atrás,5,Agora com a opção do combo do dia (prato + bebida + sobremesa) ficou ainda melhor,True,99,23,160,2,0,92,0,0,0,0,0,1,0
2 anos atrás,4,"Gostei do canola de doce de leite, não enjoativo. O espresso gostoso tambémz",True,82,6,111,0,0,121,0,0,0,0,0,0,0
2 anos atrás,3,,False,0,46,0,0,0,3,2,0,10,0,0,0,0
2 anos atrás,4,,True,77,137,0,0,0,109,0,0,2,0,9,0,0
2 anos atrás,1,"Pedi um prato Agnolotti. O prato é caro e vem em pouca quantidade, saí com fome. Os garçons também estavam bem atrapalhados. Não provei os doces.",True,119,15,2,0,0,521,3,0,0,0,1,5,0
2 anos atrás,4,,True,16,11,153,3,0,15,5,0,2,0,0,0,0
2 anos atrás,3,Achei meio demorado o atendimento.,True,112,3,26,1,0,39,0,0,1,0,0,1,0
2 anos atrás,5,,True,15,37,11,0,0,281,3,0,1,0,2,0,0
2 anos atrás,5,,True,21,55,7,0,0,38,4,0,2,0,0,1,0
2 anos atrás,5,,True,29,191,22,0,0,1035,0,0,0,0,0,0,0
2 anos atrás,5,,False,2,41,0,0,0,76,0,0,0,0,0,0,1
2 anos atrás,5,"Voltando da festa Achiropita para para pegar os doces que estavam vendendo na porta do restaurante. Genteeeeee!!! SENSACIONAL!!! Cannoli com recheio de baunilha e pistache zero defeitos, deliciosos. O pastel de belem então, muito bom!! Comprei com zero expectativa e fui surpreendida com doces de alta qualidade. Super recomendado :)",False,4,0,0,0,0,22,0,0,0,0,0,0,1
2 anos atrás,4,Local muito agradável e boa comida,False,37,38,0,0,0,531,0,0,0,0,2,1,0
2 anos atrás,5,Uma delícia de lugar! Cannolis de limão siciliano é imperdível!,True,48,15,3,0,0,3,4,0,0,0,0,1,0
2 anos atrás,5,Continua muito bom. Pratos e atendimento excelentes .Sempre excelente opção . Recomendo sem moderação!,True,423,450,2087,21,0,19729,25,0,10,0,11,0,0
2 anos atrás,5,,True,80,293,238,1,0,570,0,0,0,0,1,2,0
2 anos atrás,5,"Cannoli muito bom! Em agosto de 22 custa 8 reais cada, ma vale cada centavo.",True,14,49,20,0,0,78,4,0,0,0,0,4,0
2 anos atrás,3,,True,35,430,733,12,0,1571,7,0,0,0,43,11,0
2 anos atrás,5,"Lugar aconchegante, ótimo atendimento, preços justos e comida boa!  Recomendo.",True,66,3,24,2,0,54,0,0,0,0,0,0,0
2 anos atrás,5,,True,40,193,255,0,0,702,0,0,0,0,25,0,0
2 anos atrás,5,"Uma grata descoberta na região! O espaço é agradável, o atendimento amigável. Os pratos são saborosos! Comi o Ravioli verde ao sugo com acompanhamento de filé mignon, recomendo d+!",True,27,8,31,3,0,82,0,0,0,0,4,0,0
2 anos atrás,5,Uma delicia o canolli,True,149,60,2009,24,0,1905,0,0,0,0,0,14,0
2 anos atrás,3,"Comida entre regular/bom, nada excepcional. O cannoli realmente é excelente!",True,70,0,2,0,0,197,0,0,0,0,0,0,0
2 anos atrás,2,"O atendimento começou simpático até sentarmos na mesa e pedir apenas café com doces da casa. Depois disso a qualidade mudou, erraram o pedido algumas vezes, além dos doces não serem dos melhores, se comparado com as opções dos lugares ao redor.",True,104,60,1844,13,3,379,0,0,2,0,2,2,0
2 anos atrás,4,,True,44,85,57,6,0,943,1,0,1,0,0,3,0
